"number" "anime_name_english" "anime_name_japanese" "rating" "favorite_count" "user_count" "airing_start" "year" "month" "day" "airing_end" "popularity_rank" "rating_rank" "age_rating" "age_rating_Guide" "total_episode" "total_length" "Genres" "Categories"
7492 "sankarea-wagahai-mo-zombie-de-aru" "さんかれあ 吾輩も... ゾンビである..." 71.49 14 6540 "2012-11-30" 2012 11 30 "2012-11-30" 1693 3447 "R" "Mild Nudity" 1 24 "Comedy/Ecchi/Horror/Romance/Supernatural/Zombies" "Comedy/Fantasy/Horror/Romance/Ecchi/Zombie"
6882 "nazo-no-kanojo-x-nazo-no-natsu-matsuri" "謎の彼女X 謎の夏祭り" 71.47 15 3242 "2012-08-23" 2012 8 23 "2012-08-23" 2681 3459 "PG" "Teens 13 or older" 1 26 "Mystery/Ecchi/Romance" "Japan/Earth/Asia/Present/Ecchi/Romance/Mystery"
7315 "girls-und-panzer-specials" "ガールズ&パンツァー" 71.47 14 3362 "2012-12-21" 2012 12 21 "2013-06-21" 2613 3461 "PG" "Teens 13 or older" 6 72 "School/Military" "School Life/Military"
7208 "tabisuru-nuigurumi-traveling-daru" "旅するぬいぐるみ ~Traveling Daru~" 71.46 4 705 "2012-07-06" 2012 7 6 "2012-07-06" 5513 3469 "G" "All Ages" 1 10 "Kids/Slice of Life" "Adventure/Present/Earth/Friendship/Plot Continuity/Slice of Life/Kids"
7620 "kuroko-no-basket-oshaberi-shiyokka" "黒子のバスケ お喋りしよっか" 71.42 9 3605 "2012-12-21" 2012 12 21 "2012-12-21" 2506 3490 "PG" "Teens 13 or older" 1 9 "Comedy/School/Sports" "Comedy/Sports/School Life/Shounen/Basketball"
6834 "dantalian-no-shoka-ibarahime" "ダンタリアンの書架 荊姫" 71.39 4 2146 "2012-08-09" 2012 8 9 "2012-08-09" 3391 3509 "PG" "Teens 13 or older" 1 24 "Action/Mystery/Historical" "Fantasy/Contemporary Fantasy/Earth/United Kingdom/Europe/Past/Historical/Action/Mystery"
6502 "hack-the-movie-sekai-no-mukou-ni" ".hack//The Movie セカイの向こうに" 71.28 13 1982 "2012-01-21" 2012 1 21 "2012-01-21" 3535 3575 "PG" "Teens 13 or older" 1 110 "Action/Adventure/Mystery/Fantasy/Game/Magic/Sci-Fi" "Fantasy/Earth/Japan/Action/Asia/Future/Disaster/Virtual Reality/Magic/Science Fiction"
6569 "another-the-other-inga" "アナザー The Other -因果-" 71.28 35 12664 "2012-05-26" 2012 5 26 "2012-05-26" 935 3574 "R" "17+ (violence & profanity)" 1 24 "Mystery/Horror/Thriller" "Earth/Japan/Slice of Life/Asia/Thriller/Present/Horror/Mystery"
43606 "ano-hi-mita-hana-no-namae-wo-bokutachi-wa-mada-shiranai-menma-e-no-tegami" "あの日見た花の名前を僕達はまだ知らない。「めんまへの手紙」" 71.27 1 181 "2012-02-22" 2012 2 22 "2012-02-22" 9226 3584 "PG" NA 1 12 "" "Comedy/Drama/Ghost"
6598 "dog-days-2" "ドッグデイズ'" 71.27 38 8094 "2012-07-07" 2012 7 7 "2012-09-29" 1413 3579 "PG" "Teens 13 or older" 13 299 "Action/Adventure/Fantasy/Magic" "Action/Fantasy World/Comedy/Juujin/Anthropomorphism/Magic/Fantasy/Adventure/Isekai"
6897 "folktales-from-japan" "ふるさと再生 日本の昔ばなし" 71.24 1 1243 "2012-04-01" 2012 4 1 "2017-03-26" 4380 3598 "G" "All Ages" 258 6192 "Historical/Kids/Supernatural" "Fantasy/Japan/Adventure/Earth/Asia/Comedy/Juujin/Anthropomorphism/Past/Countryside"
6873 "sankarea-ova" "さんかれあ" 71.21 24 8449 "2012-06-08" 2012 6 8 "2012-11-09" 1367 3620 "R" "Mild Nudity" 2 48 "Comedy/Ecchi/Horror/Romance/Supernatural/Zombies" "Fantasy/Japan/Contemporary Fantasy/Earth/Asia/Countryside/Present/Zombie/Horror/Comedy"
6296 "magic-tree-house" "マジック・ツリーハウス" 71.2 0 781 "2012-01-07" 2012 1 7 "2012-01-07" 5274 3627 "PG" "Children" 1 100 "Adventure/Magic" "Adventure/Time Travel/Magic/Historical"
6185 "aquarion-evol" "アクエリオンEVOL" 71.19 63 8307 "2012-01-09" 2012 1 9 "2012-06-25" 1387 3634 "PG" "Teens 13 or older" 26 624 "Action/Comedy/Drama/Fantasy/Mecha/Romance/Sci-Fi" "Fantasy/Romance/Transforming Craft/Mecha/Piloted Robot/Love Polygon/Drama/Future/Slow When It Comes To Love/Super Power"
7175 "the-idolm-ster-shiny-festa" "アイドルマスター シャイニーフェスタ" 71.16 4 2083 "2012-10-25" 2012 10 25 "2012-10-25" 3443 3647 "PG" "Teens 13 or older" 3 69 "Music/Comedy/Drama" "Japan/Earth/Asia/Idol/The Arts/Present/Music/Comedy"
7363 "karneval" "カーニヴァル" 71.16 34 1912 "2012-10-25" 2012 10 25 "2012-10-25" 3593 3648 "PG" "Teens 13 or older" 1 5 "Fantasy/Sci-Fi" "Science Fiction/Fantasy/Josei"
6901 "wasurenagumo" "わすれなぐも" 71.1 15 3605 "2012-03-12" 2012 3 12 "2012-03-12" 2505 3668 "PG" "Teens 13 or older" 1 25 "Supernatural/Comedy" "Japan/Adventure/Earth/Asia/Comedy/Juujin/Horror/Drama/Countryside/Present"
6832 "ginga-e-kickoff" "銀河へキックオフ!!" 71.01 9 1781 "2012-03-26" 2012 3 26 "2013-02-26" 3719 3718 "PG" "Children" 39 975 "Sports" "Earth/Japan/Sports/Asia/Soccer/School Life/Plot Continuity/Present"
6288 "blood-c-the-last-dark" "劇場版 ブラッドシー ザ ラスト ダーク" 70.93 28 6050 "2012-06-02" 2012 6 2 "2012-06-02" 1795 3768 "R" "Mild Nudity" 1 106 "Action/Horror/Vampire/Supernatural/Gore" "Fantasy/Contemporary Fantasy/Vampire/Genetic Modification/Swordplay/Tokyo/Drama/Violence/Present/Demon"
6944 "high-school-dxd-specials" "ハイスクールD×Dスペシャル" 70.87 59 12505 "2012-03-21" 2012 3 21 "2012-08-29" 948 3802 "R" "Mild Nudity" 6 24 "Comedy/Demons/Ecchi/Romance/School/Harem" "Comedy/School Life/Demon/Harem/Romance/Ecchi"
8870 "re-boot" "リブート" 70.76 3 461 "2012-12-13" 2012 12 13 "2012-12-13" 6562 3861 "G" "All Ages" 1 4 "Drama/Music/School/Slice of Life" "School Life/Music/Slice of Life/Drama"
6787 "papa-no-iukoto-wo-kikinasai-pokkapoka" "パパのいうことを聞きなさい！ぽっかぽか" 70.73 13 3862 "2012-07-11" 2012 7 11 "2012-07-11" 2404 3875 "PG" "Teens 13 or older" 1 24 "Comedy/Romance/Slice of Life/Family" "Comedy/Slice of Life/Romance/Family"
6785 "amagami-ss-plus-specials" "アマガミSS+ plus" 70.7 8 2945 "2012-04-04" 2012 4 4 "2012-09-05" 2839 3889 "PG" "Teens 13 or older" 6 18 "Romance" "Romance"
5784 "biohazard-damnation" "バイオハザード ダムネーション" 70.69 6 1691 "2012-09-15" 2012 9 15 "2012-09-15" 3806 3894 "R" "17+ (violence & profanity)" 1 97 "Action/Horror/Sci-Fi/Zombies" "Action/Epidemic/Gunfights/Europe/Martial Arts/Cooking/War/Alternative Present/Violence/Present"
11192 "mikagura-gakuen-kumikyoku-music" "ミカグラ学園組曲" 70.66 1 371 "2012-12-01" 2012 12 1 "2015-02-25" 7145 3912 "PG" "Teens 13 or older" 11 44 "Psychological/Dementia/Music/School" "School Life/Music/Dementia"
6495 "a-channel-a-channel-smile" "Aチャンネル+smile（プラス スマイル）" 70.58 2 2344 "2012-03-21" 2012 3 21 "2012-03-21" 3235 3960 "PG" "Teens 13 or older" 2 50 "Comedy/School/Slice of Life/Friendship" "Earth/Japan/Slice of Life/Asia/Comedy/High School/School Life/Present/Friendship"
6921 "lupin-iii-lupin-ikka-seizoroi" "ルパン三世 ルパン一家勢揃い" 70.54 0 376 "2012-03-28" 2012 3 28 "2012-03-28" 7120 3975 "PG" "Teens 13 or older" 1 10 "Adventure/Comedy/Crime" "Comedy/Crime/Adventure/Seinen"
6567 "area-no-kishi" "エリアの騎士" 70.51 33 5076 "2012-01-07" 2012 1 7 "2012-09-29" 2015 3990 "PG" "Teens 13 or older" 37 925 "Comedy/School/Sports" "Japan/Sports/Soccer/Drama/Plot Continuity/Present/Comedy/School Life"
6596 "to-heart-2-dungeon-travelers" "ToHeart2ダンジョントラベラーズ" 70.5 0 495 "2012-02-22" 2012 2 22 "2012-07-25" 6389 3996 "PG" "Teens 13 or older" 2 60 "Adventure/Comedy/Ecchi/Fantasy/Magic" "Fantasy/Adventure/Ecchi/Parody/Comedy/Magic/Harem/Super Power"
6793 "tight-rope" "タイトロープ" 70.43 19 2700 "2012-05-30" 2012 5 30 "2012-06-27" 2990 4041 "PG" "Teens 13 or older" 2 46 "Romance/Shounen Ai" "Romance/Japan/Mafia/Bishounen/Shounen Ai"
6492 "kimi-no-iru-machi-tasogare-kousaten" "君のいる町 黄昏交差点" 70.29 4 4010 "2012-03-16" 2012 3 16 "2012-06-15" 2355 4117 "R" "Mild Nudity" 2 48 "Drama/Romance/School" "Romance/Earth/Japan/Asia/Sudden Girlfriend Appearance/Tokyo/High School/Countryside/Present/School Life"
7750 "acchi-kocchi-youchien" NA 70.29 8 726 "2012-04-06" 2012 4 6 "2012-06-29" 5449 4121 "PG" "Teens 13 or older" 12 12 "Comedy" "Comedy"
7752 "haiyore-nyaruko-san-yasashii-teki-no-shitome-kata" "這いよれ！ニャル子さん　やさしい敵の仕留め方" 70.29 8 2699 "2012-11-23" 2012 11 23 "2012-11-23" 2991 4123 "PG" "Teens 13 or older" 1 15 "Comedy/Parody/Sci-Fi/Mahou Shoujo" "Comedy/Science Fiction/Parody/Magical Girl"
7057 "accel-world-ex" "アクセル・ワールド EX" 70.27 20 8988 "2012-09-13" 2012 9 13 "2013-01-31" 1284 4129 "PG" "Teens 13 or older" 2 48 "Action/Romance/School/Sci-Fi/Game/Friendship" "Earth/Ecchi/Romance/Science Fiction/Japan/Fantasy World/Asia/High School/Future/Virtual Reality"
7309 "inazuma-eleven-go-vs-danball-senki-w-movie" "劇場版 イナズマイレブンGO vs ダンボール戦機W" 70.27 4 647 "2012-12-01" 2012 12 1 "2012-12-01" 5719 4132 "G" "All Ages" 1 90 "Kids/Mecha/Sports/Action" "Sports/Mecha/Action/Kids"
7146 "hiiro-no-kakera-2nd-season" "緋色の欠片 第二章" 70.18 19 3414 "2012-09-30" 2012 9 30 "2012-12-23" 2583 4173 "PG" "Teens 13 or older" 13 312 "Fantasy/Romance/Supernatural" "Contemporary Fantasy/Romance/Earth/Asia/Japan/Bishounen/Magic/Reverse Harem/Countryside/Present"
7045 "detective-conan-ova-12-the-miracle-of-excalibur" "名探偵コナン　えくすかりばあの奇跡" 70.14 2 936 "2012-05-24" 2012 5 24 "2012-05-24" 4932 4199 "PG" "Teens 13 or older" 1 29 "Mystery/Sports/Police/Comedy" "Earth/Japan/Asia/Detective/Present/Comedy/Sports/Cops/Mystery"
7308 "lupin-iii-touhou-kenbunroku-another-page" "ルパン三世 東方見聞録～アナザーページ～" 70.12 0 461 "2012-11-02" 2012 11 2 "2012-11-02" 6561 4214 "PG" "Teens 13 or older" 1 90 "Adventure/Comedy/Mystery/Action/Crime" "Thievery/Action/Present/Earth/Adventure/Gunfights/Comedy/Crime/Mystery/Seinen"
7069 "boku-wa-tomodachi-ga-sukunai-add-on-disc" "僕は友達が少ない リレー小説は結末が半端ないL(゜□゜)」" 70.11 26 10193 "2012-09-26" 2012 9 26 "2012-09-26" 1154 4216 "R" "Mild Nudity" 1 24 "Comedy/Romance/School/Harem/Slice of Life" "Ecchi/Japan/Fantasy World/Comedy/School Clubs/Stereotypes/School Life/Present/Harem/Romance"
6829 "pretty-rhythm-dear-my-future" "プリティーリズム ディアマイフューチャー" 70.1 3 723 "2012-04-07" 2012 4 7 "2013-03-30" 5459 4231 "PG" "Children" 51 1218 "Music/Sports/Slice of Life" "Sports/Music/Slice of Life"
6599 "haiyore-nyaruko-san" "這いよれ！ニャル子さん" 70.07 166 24390 "2012-04-10" 2012 4 10 "2012-06-26" 438 4243 "PG" "Teens 13 or older" 12 288 "Comedy/Parody/Sci-Fi" "Fantasy/Earth/Japan/Contemporary Fantasy/Action/Parody/Comedy/Sudden Girlfriend Appearance/Super Deformed/Love Polygon"
7511 "inferno-cop" "インフェルノコップ" 70.06 148 9431 "2012-12-25" 2012 12 25 "2013-03-19" 1226 4248 "R" "17+ (violence & profanity)" 13 39 "Action/Police/Comedy" "Cops/Action"
6800 "thermae-romae-specials" "テルマエ・ロマエ" 70.04 0 403 "2012-04-20" 2012 4 20 "2012-04-20" 6932 4258 "PG" "Teens 13 or older" 2 48 "Comedy/Historical" "Comedy/Historical"
4481 "nijiiro-hotaru-eien-no-natsuyasumi" "虹色ほたる~永遠の夏休み~" 70.01 1 703 "2012-05-19" 2012 5 19 "2012-05-19" 5516 4280 "G" "All Ages" 1 105 "Fantasy/Slice of Life/Romance" "Romance/Japan/Slice of Life/Coming Of Age/Past/Fantasy"
7165 "ixion-saga-dt" "イクシオン サーガ DT" 69.93 38 7756 "2012-10-08" 2012 10 8 "2013-04-01" 1469 4331 "PG" "Teens 13 or older" 25 600 "Action/Comedy/Fantasy" "Fantasy/Fantasy World/Parody/Comedy/Action"
11738 "pokemon-fushigi-no-dungeon-magnagate-to-mugendai-meikyu" "ポケモン不思議のダンジョン マグナゲートと∞迷宮" 69.81 2 317 "2012-11-01" 2012 11 1 "2012-11-01" 7628 4394 "G" "All Ages" 2 4 "Adventure/Fantasy/Kids" "Fantasy/Adventure/Proxy Battles/Kids"
6705 "thermae-romae" "テルマエ・ロマエ" 69.8 9 2481 "2012-01-13" 2012 1 13 "2012-01-27" 3142 4402 "PG" "Teens 13 or older" 3 72 "Comedy/Historical" "Italy/Japan/Asia/Comedy/Europe/Time Travel/Present/Historical"
6682 "koi-to-senkyo-to-chocolate" "恋と選挙とチョコレート" 69.77 62 14563 "2012-07-06" 2012 7 6 "2012-09-28" 808 4425 "PG" "Teens 13 or older" 12 300 "Drama/Romance/School" "Romance/Earth/Parental Abandonment/Japan/Asia/High School/School Clubs/School Life/Female Student/Politics"
6906 "fate-zero-remix" "フェイト/ゼロ Remix" 69.69 3 2209 "2012-03-25" 2012 3 25 "2012-04-01" 3337 4465 "R" "17+ (violence & profanity)" 2 48 "Action/Fantasy/Supernatural" "Fantasy/Action"
6591 "medaka-box" "めだかボックス" 69.64 72 17247 "2012-04-05" 2012 4 5 "2012-06-21" 673 4484 "PG" "Teens 13 or older" 12 288 "Action/Comedy/Ecchi/Martial Arts/School/Super Power" "Earth/Japan/Asia/High School/Martial Arts/Super Power/Action/Comedy/Ecchi/School Life"
6702 "campione" "カンピオーネ！ ～まつろわぬ神々と神殺しの魔王～" 69.62 145 21694 "2012-07-06" 2012 7 6 "2012-09-28" 515 4493 "PG" "Teens 13 or older" 13 312 "Comedy/Magic/Romance/Harem/Ecchi/Fantasy" "Fantasy/Romance/Contemporary Fantasy/Earth/Japan/Action/Asia/Sudden Girlfriend Appearance/Swordplay/Present"
7555 "drifters-ova" NA 69.51 3 757 "2012-12-26" 2012 12 26 "2012-12-26" 5348 4570 "R" NA 1 2 "Samurai/Fantasy/Supernatural/Action" "Fantasy/Samurai/Action/Seinen/Isekai"
6699 "rinne-no-lagrange-season-2" "輪廻のラグランジェ season 2" 69.48 11 3279 "2012-07-08" 2012 7 8 "2012-09-23" 2663 4583 "PG" "Teens 13 or older" 12 288 "Action/Comedy/Mecha/Sci-Fi" "Science Fiction/Mecha/Post Apocalypse/Floating Island/Japan/Earth/Piloted Robot/Asia/Comedy/School Clubs"
7434 "one-piece-special-glorious-island" "ワンピース 『GLORIOUS ISLAND』" 69.43 3 2242 "2012-12-23" 2012 12 23 "2012-12-30" 3316 4607 "PG" "Teens 13 or older" 2 10 "Action/Adventure/Comedy/Fantasy/Super Power/Friendship" "Comedy/Super Power/Fantasy/Action/Friendship/Adventure/Shounen/Pirate"
6857 "jewelpet-kira-deco" "ジュエルペットきら☆デコッ!" 69.3 2 329 "2012-04-07" 2012 4 7 "2013-03-30" 7497 4679 "PG" "Children" 52 1248 "Magic/Fantasy/Mahou Shoujo" "Fantasy/Comedy/Magic/Magical Girl"
7559 "inazuma-eleven-go-tcg-cm-ng-shuu" "イナズマイレブンGO TCG CM NG集" 69.25 1 247 "2012-11-22" 2012 11 22 "2012-11-22" 8356 4712 "G" "All Ages" 1 6 "Comedy" "Comedy"
6414 "nekogami-yaoyorozu-ohanami-ghostbusters" "猫神やおよろず お花見ゴーストバスターズ" 69.22 0 455 "2012-03-21" 2012 3 21 "2012-03-21" 6611 4731 "PG" "Teens 13 or older" 1 27 "Comedy/Supernatural" "Fantasy/Earth/Japan/Asia/Comedy/Deity/Juujin/Slapstick"
41382 "lupin-iii-3dcg" "ルパン三世 3DCG" 69.12 0 98 "2012-03-28" 2012 3 28 "2012-03-28" 10938 4790 "PG" "Teens 13 or older" 1 2 "" "Action/Thriller/Seinen"
43882 "newsong" "Newsong" 68.96 0 6 "2012-01-18" 2012 1 18 "2012-01-18" 16947 4883 "G" NA 1 3 "" "Music/The Arts/Science Fiction"
6553 "sacred-seven-shirogane-no-tsubasa" "セイクリッドセブン　銀月の翼" 68.93 3 743 "2012-01-07" 2012 1 7 "2012-01-07" 5392 4907 "PG" "Teens 13 or older" 1 60 "Action/School/Sci-Fi/Super Power" "Earth/Science Fiction/Parental Abandonment/Japan/Action/Asia/Conspiracy/Henshin/Slow When It Comes To Love/Super Power"
7019 "rinne-no-lagrange-kamogawa-days" "輪廻のラグランジェ 鴨川デイズ" 68.93 2 1208 "2012-06-23" 2012 6 23 "2012-06-23" 4427 4903 "PG" "Teens 13 or older" 1 43 "Comedy/Sci-Fi/School/Slice of Life" "Earth/Mecha/Japan/Piloted Robot/Ecchi/School Clubs/Humanoid Alien/Alien/Science Fiction/Comedy"
7255 "natsuiro-kiseki-15-kaime-no-natsuyasumi" "夏色キセキ ～15回目のナツヤスミ～" 68.9 0 961 "2012-08-29" 2012 8 29 "2012-08-29" 4879 4929 "PG" "Teens 13 or older" 1 7 "Slice of Life" "Slice of Life"
12111 "baa-cha-no-kingyo" "婆ちゃの金魚" 68.89 0 84 "2012-10-28" 2012 10 28 "2012-10-28" 11339 4937 "G" NA 1 8 "Doujinshi/Slice of Life" "Slice of Life"
6477 "rinne-no-lagrange" "輪廻のラグランジェ" 68.88 35 7071 "2012-01-08" 2012 1 8 "2012-03-25" 1589 4942 "PG" "Teens 13 or older" 12 300 "Action/Comedy/Mecha/Sci-Fi" "Post Apocalypse/Earth/Mecha/Japan/Ecchi/Piloted Robot/Asia/School Clubs/Humanoid Alien/Alien"
7292 "tell-your-world" "Tell Your World" 68.88 2 841 "2012-03-12" 2012 3 12 "2012-03-12" 5134 4946 "G" "All Ages" 1 4 "Music" "Music"
6777 "mo-gyutto-love-de-sekkinchuu" "もぎゅっと""love""で接近中！" 68.86 1 1427 "2012-02-15" 2012 2 15 "2012-02-15" 4115 4962 "PG" "Teens 13 or older" 1 6 "Music" "Performance/Idol/The Arts/Music"
13843 "namae-no-nai-hi" "名前のない日" 68.84 0 96 "2012-04-25" 2012 4 25 "2012-04-25" 10996 4969 "G" NA 1 3 "Music" "The Arts/Music"
6687 "smile-precure" "スマイルプリキュア" 68.75 52 2930 "2012-02-05" 2012 2 5 "2013-01-27" 2849 5026 "G" "All Ages" 48 1152 "Magic/Fantasy/Action/Mahou Shoujo" "Contemporary Fantasy/Earth/Japan/Fantasy World/Asia/Comedy/Middle School/Friendship/School Life/Magical Girl"
6994 "guilty-crown-specials" "ギルクラ4コマ劇場 ぎる亭くら雲" 68.71 9 2332 "2012-01-25" 2012 1 25 "2012-11-21" 3244 5051 "R" "17+ (violence & profanity)" 11 11 "Comedy" "Comedy"
5980 "otome-wa-boku-ni-koishiteru-futari-no-elder" "乙女はお姉さまに恋してる ～2人のエルダー～ THE ANIMATION" 68.6 3 1701 "2012-07-30" 2012 7 30 "2012-10-01" 3793 5128 "PG" "Teens 13 or older" 3 75 "Romance/School/Drama" "Earth/Japan/Asia/High School/All Girls School/Friendship/School Life/Present/Romance"
6893 "cardfight-vanguard-asia-circuit-hen" "カードファイト!! ヴァンガード アジアサーキット編" 68.59 13 1703 "2012-04-08" 2012 4 8 "2013-01-02" 3791 5130 "PG" "Teens 13 or older" 39 936 "Action/Game/Adventure/Demons" "Card Games/Proxy Battles/Demon/Action/Adventure"
7188 "wonderful-rush" "Wonderful Rush" 68.58 0 1420 "2012-09-05" 2012 9 5 "2012-09-05" 4132 5135 "PG" "Teens 13 or older" 1 6 "Music" "Performance/Idol/The Arts/Music"
7110 "nerawareta-gakuen" "ねらわれた学園" 68.54 45 8361 "2012-10-19" 2012 10 19 "2012-10-19" 1377 5154 "PG" "Teens 13 or older" 1 106 "Sci-Fi/School/Romance" "Earth/Romance/Japan/Slice of Life/Asia/Middle School/Time Travel/Love Polygon/Coming Of Age/Angst"
6667 "natsuiro-kiseki" "夏色キセキ" 68.36 8 4510 "2012-04-06" 2012 4 6 "2012-06-29" 2186 5251 "PG" "Teens 13 or older" 12 288 "Slice of Life/School/Supernatural" "Earth/Japan/Contemporary Fantasy/Slice of Life/Asia/Comedy/Coming Of Age/Friendship/Present/School Life"
7177 "tsukumo" "九十九" 68.31 3 966 "2012-06-04" 2012 6 4 "2012-06-04" 4870 5283 "PG" "Teens 13 or older" 1 14 "Historical/Supernatural" "Fantasy/Historical"
5348 "asura" "アシュラ" 68.3 12 2528 "2012-09-29" 2012 9 29 "2012-09-29" 3110 5291 "R" "Mild Nudity" 1 75 "Drama/Historical" "Japan/Action/Drama/Past/Countryside/Violence/Historical"
8815 "koi-to-senkyo-to-chocolate-ikenai-hazuki-sensei" "いけない葉月先生" 68.29 1 642 "2012-09-26" 2012 9 26 "2012-09-26" 5742 5303 "PG" "Teens 13 or older" 1 23 "Drama/Romance/School" "School Life/Drama/Romance"
12187 "gekkou-shokudou" "月光食堂" 68.15 0 59 "2012-11-02" 2012 11 2 "2012-11-02" 12389 5378 "G" "All Ages" 1 4 "Music" "Music"
9064 "ninja-hattori-kun-2012" "忍者ハットリくん （2012年版）" 68.11 0 135 "2012-05-13" 2012 5 13 "2015-02-16" 10036 5401 "G" "All Ages" 52 1248 "Comedy" "Action/Comedy"
6442 "muv-luv-alternative-total-eclipse" "マブラヴ オルタネイティヴ トータル・イクリプス" 68.11 33 7555 "2012-07-02" 2012 7 2 "2012-12-24" 1513 5397 "R" "Mild Nudity" 24 576 "Action/Mecha/Sci-Fi/Military" "Earth/Science Fiction/Mecha/Action/Piloted Robot/Special Squads/United States/Rotten World/Americas/Alien"
7148 "hayate-no-gotoku-can-t-take-my-eyes-off-you" "ハヤテのごとく! CAN'T TAKE MY EYES OFF YOU" 68.11 12 4678 "2012-10-04" 2012 10 4 "2012-12-20" 2137 5399 "PG" "Teens 13 or older" 12 0 "Comedy/Parody/Harem" "Earth/Japan/Asia/Parody/Comedy/Stereotypes/Present/Harem"
8469 "sono-hanabira-ni-kuchizuke-wo-risa-x-miya-gekijou" "その花びらにくちづけを りさみや劇場" 68.04 5 760 "2012-11-09" 2012 11 9 "2012-12-28" 5340 5440 "PG" "Teens 13 or older" 10 100 "Comedy/Romance/School/Shoujo Ai/Slice of Life" "Comedy/School Life/Shoujo Ai/Slice of Life/Romance"
6587 "senki-zesshou-symphogear-meteoroid-falling-burning-and-disappear-then" "戦姫絶唱シンフォギア" 68.03 92 9481 "2012-01-06" 2012 1 6 "2012-03-30" 1219 5443 "PG" "Teens 13 or older" 13 299 "Action/Music/Sci-Fi" "Power Suit/Earth/Science Fiction/Japan/Action/Asia/All Girls School/Plot Continuity/Violence/Present"
6896 "hagure-yuusha-no-estetica" "はぐれ勇者の鬼畜美学〈エステティカ〉" 67.88 128 23083 "2012-07-06" 2012 7 6 "2012-09-21" 473 5522 "R" "Mild Nudity" 12 288 "Action/Ecchi/Fantasy/Super Power" "Fantasy/Romance/Contemporary Fantasy/Ecchi/Action/Comedy/Super Power/Isekai"
6727 "guilty-crown-kiseki-reassortment" "ギルティクラウン 軌跡： Reassortment" 67.87 5 3181 "2012-01-03" 2012 1 3 "2012-01-03" 2711 5538 "R" "17+ (violence & profanity)" 1 48 "Action/Sci-Fi/Super Power" "Science Fiction/Super Power/Action"
